m,model_sp,v,x
0.467654827374,mix2:0.5,0.000226786040779,1861.82040822
0.4677171567,mix2:0.5,0.000226860009273,1861.95739452
0.46776530208,mix2:0.5,0.000226919275619,1862.09438082
0.467799221667,mix2:0.5,0.000226963713632,1862.23136712
0.467818875895,mix2:0.5,0.000226993210933,1862.36835342
0.467824227495,mix2:0.5,0.000227007668516,1862.50533973
0.467815241514,mix2:0.5,0.000227007000317,1862.64232603
0.467791885328,mix2:0.5,0.000226991132782,1862.77931233
0.46775412866,mix2:0.5,0.000226960004451,1862.91629863
0.467701943592,mix2:0.5,0.000226913565534,1863.05328493
0.467635304578,mix2:0.5,0.000226851777499,1863.19027123
0.467554188459,mix2:0.5,0.000226774612666,1863.32725753
0.467458574473,mix2:0.5,0.000226682053804,1863.46424384
0.467348444267,mix2:0.5,0.000226574093735,1863.60123014
0.467223781908,mix2:0.5,0.000226450734949,1863.73821644
0.467084573891,mix2:0.5,0.000226311989214,1863.87520274
0.46693080915,mix2:0.5,0.00022615787721,1864.01218904
0.466762479064,mix2:0.5,0.000225988428153,1864.14917534
0.466579577465,mix2:0.5,0.00022580367944,1864.28616164
0.466382100646,mix2:0.5,0.000225603676293,1864.42314795
0.466170047364,mix2:0.5,0.000225388471415,1864.56013425
0.465943418846,mix2:0.5,0.000225158124651,1864.69712055
0.465702218794,mix2:0.5,0.000224912702663,1864.83410685
0.465446453387,mix2:0.5,0.000224652278603,1864.97109315
0.465176131283,mix2:0.5,0.000224376931809,1865.10807945
0.464891263621,mix2:0.5,0.000224086747492,1865.24506575
0.464591864021,mix2:0.5,0.000223781816448,1865.38205205
0.464277948587,mix2:0.5,0.000223462234768,1865.51903836
0.463949535901,mix2:0.5,0.000223128103557,1865.65602466
0.463606647024,mix2:0.5,0.000222779528673,1865.79301096
0.463249305494,mix2:0.5,0.000222416620457,1865.92999726
0.462877537319,mix2:0.5,0.000222039493487,1866.06698356
0.462491370976,mix2:0.5,0.000221648266334,1866.20396986
0.462090837406,mix2:0.5,0.000221243061325,1866.34095616
0.461675970004,mix2:0.5,0.000220824004321,1866.47794247
0.461246804615,mix2:0.5,0.000220391224493,1866.61492877
0.460803379527,mix2:0.5,0.000219944854123,1866.75191507
0.460345735458,mix2:0.5,0.000219485028396,1866.88890137
0.459873915554,mix2:0.5,0.00021901188521,1867.02588767
0.459387965369,mix2:0.5,0.000218525564994,1867.16287397
0.458887932864,mix2:0.5,0.000218026210529,1867.29986027
0.458373868386,mix2:0.5,0.000217513966784,1867.43684658
0.457845824661,mix2:0.5,0.000216988980755,1867.57383288
0.457303856778,mix2:0.5,0.000216451401312,1867.71081918
0.456748022177,mix2:0.5,0.000215901379055,1867.84780548
0.45617838063,mix2:0.5,0.000215339066176,1867.98479178
0.455594994227,mix2:0.5,0.000214764616333,1868.12177808
0.45499792736,mix2:0.5,0.00021417818452,1868.25876438
0.454387246704,mix2:0.5,0.00021357992696,1868.39575068
0.453763021201,mix2:0.5,0.000212970000987,1868.53273699
0.453125322035,mix2:0.5,0.000212348564948,1868.66972329
0.45247422262,mix2:0.5,0.000211715778106,1868.80670959
0.451809798574,mix2:0.5,0.000211071800548,1868.94369589
0.451132127699,mix2:0.5,0.0002104167931,1869.08068219
0.450441289959,mix2:0.5,0.00020975091725,1869.21766849
0.449737367458,mix2:0.5,0.000209074335071,1869.35465479
0.449020444413,mix2:0.5,0.000208387209155,1869.4916411
0.448290607137,mix2:0.5,0.00020768970255,1869.6286274
0.447547944005,mix2:0.5,0.000206981978697,1869.7656137
0.446792545436,mix2:0.5,0.000206264201378,1869.9026
0.446024503861,mix2:0.5,0.000205536534668,1870.0395863
0.445243913702,mix2:0.5,0.000204799142883,1870.1765726
0.444450871339,mix2:0.5,0.000204052190545,1870.3135589
0.443645475084,mix2:0.5,0.000203295842337,1870.45054521
0.442827825153,mix2:0.5,0.000202530263071,1870.58753151
0.441998023637,mix2:0.5,0.000201755617653,1870.72451781
0.441156174471,mix2:0.5,0.000200972071059,1870.86150411
0.440302383401,mix2:0.5,0.000200179788302,1870.99849041
0.439436757959,mix2:0.5,0.000199378934412,1871.13547671
0.438559407427,mix2:0.5,0.000198569674415,1871.27246301
0.437670442804,mix2:0.5,0.000197752173309,1871.40944932
0.436769976779,mix2:0.5,0.000196926596051,1871.54643562
0.435858123693,mix2:0.5,0.000196093107537,1871.68342192
0.434934999506,mix2:0.5,0.000195251872593,1871.82040822
0.434000721764,mix2:0.5,0.000194403055957,1871.95739452
0.433055409567,mix2:0.5,0.000193546822268,1872.09438082
0.432099183528,mix2:0.5,0.000192683336058,1872.23136712
0.431132165745,mix2:0.5,0.000191812761738,1872.36835342
0.430154479761,mix2:0.5,0.000190935263592,1872.50533973
0.429166250527,mix2:0.5,0.000190051005767,1872.64232603
0.428167604371,mix2:0.5,0.000189160152265,1872.77931233
0.427158668955,mix2:0.5,0.000188262866935,1872.91629863
0.426139573243,mix2:0.5,0.000187359313462,1873.05328493
0.425110447463,mix2:0.5,0.000186449655365,1873.19027123
0.424071423064,mix2:0.5,0.000185534055985,1873.32725753
0.423022632688,mix2:0.5,0.000184612678477,1873.46424384
0.421964210123,mix2:0.5,0.000183685685801,1873.60123014
0.42089629027,mix2:0.5,0.000182753240716,1873.73821644
0.419819009102,mix2:0.5,0.000181815505767,1873.87520274
0.418732503627,mix2:0.5,0.000180872643276,1874.01218904
0.41763691185,mix2:0.5,0.000179924815334,1874.14917534
0.41653237273,mix2:0.5,0.000178972183785,1874.28616164
0.415419026145,mix2:0.5,0.000178014910217,1874.42314795
0.414297012852,mix2:0.5,0.000177053155948,1874.56013425
0.413166474447,mix2:0.5,0.00017608708201,1874.69712055
0.412027553324,mix2:0.5,0.00017511684914,1874.83410685
0.410880392641,mix2:0.5,0.000174142617757,1874.97109315
0.409725136275,mix2:0.5,0.000173164547949,1875.10807945
0.408561928784,mix2:0.5,0.000172182799457,1875.24506575
0.40739091537,mix2:0.5,0.000171197531649,1875.38205205
0.406212241838,mix2:0.5,0.000170208903511,1875.51903836
0.405026054554,mix2:0.5,0.000169217073614,1875.65602466
0.403832500411,mix2:0.5,0.000168222200102,1875.79301096
0.402631726785,mix2:0.5,0.000167224440664,1875.92999726
0.4014238815,mix2:0.5,0.000166223952509,1876.06698356
0.400209112783,mix2:0.5,0.000165220892347,1876.20396986
0.398987569232,mix2:0.5,0.000164215416354,1876.34095616
0.397759399772,mix2:0.5,0.000163207680154,1876.47794247
0.396524753619,mix2:0.5,0.000162197838785,1876.61492877
0.395283780241,mix2:0.5,0.000161186046673,1876.75191507
0.394036629319,mix2:0.5,0.000160172457601,1876.88890137
0.392783450708,mix2:0.5,0.00015915722468,1877.02588767
0.391524394403,mix2:0.5,0.000158140500316,1877.16287397
0.390259610497,mix2:0.5,0.00015712243618,1877.29986027
0.388989249145,mix2:0.5,0.000156103183173,1877.43684658
0.387713460529,mix2:0.5,0.000155082891395,1877.57383288
0.386432394818,mix2:0.5,0.000154061710108,1877.71081918
0.385146202133,mix2:0.5,0.000153039787707,1877.84780548
0.383855032511,mix2:0.5,0.000152017271677,1877.98479178
0.382559035867,mix2:0.5,0.000150994308568,1878.12177808
0.381258361961,mix2:0.5,0.000149971043948,1878.25876438
0.379953160362,mix2:0.5,0.000148947622377,1878.39575068
0.378643580412,mix2:0.5,0.000147924187364,1878.53273699
0.377316612247,mix2:0.5,0.000146890649406,1878.67109315
0.375998682489,mix2:0.5,0.000145867617076,1878.80807945
0.374676822188,mix2:0.5,0.000144844996575,1878.94506575
0.373351179434,mix2:0.5,0.000143822926842,1879.08205205
0.372021901925,mix2:0.5,0.000142801545586,1879.21903836
0.370689136927,mix2:0.5,0.000141780989246,1879.35602466
0.369353031249,mix2:0.5,0.00014076139296,1879.49301096
0.368013731206,mix2:0.5,0.000139742890527,1879.62999726
0.366671382591,mix2:0.5,0.000138725614369,1879.76698356
0.365326130643,mix2:0.5,0.000137709695498,1879.90396986
0.363978120018,mix2:0.5,0.000136695263483,1880.04095616
0.362627494758,mix2:0.5,0.000135682446413,1880.17794247
0.36127439826,mix2:0.5,0.000134671370865,1880.31492877
0.359918973253,mix2:0.5,0.00013366216187,1880.45191507
0.358561361763,mix2:0.5,0.00013265494288,1880.58890137
0.357201705088,mix2:0.5,0.000131649835738,1880.72588767
0.355840143774,mix2:0.5,0.000130646960647,1880.86287397
0.354476817582,mix2:0.5,0.000129646436138,1880.99986027
0.353111865468,mix2:0.5,0.000128648379043,1881.13684658
0.351745425552,mix2:0.5,0.000127652904463,1881.27383288
0.350377635096,mix2:0.5,0.000126660125746,1881.41081918
0.349008630481,mix2:0.5,0.000125670154455,1881.54780548
0.347638547178,mix2:0.5,0.000124683100345,1881.68479178
0.346267519729,mix2:0.5,0.00012369907134,1881.82177808
0.344895681722,mix2:0.5,0.000122718173506,1881.95876438
0.343523165769,mix2:0.5,0.000121740511032,1882.09575068
0.342150103487,mix2:0.5,0.000120766186205,1882.23273699
0.34077662547,mix2:0.5,0.000119795299395,1882.36972329
0.339402861277,mix2:0.5,0.00011882794903,1882.50670959
0.338028939406,mix2:0.5,0.000117864231585,1882.64369589
0.336654987275,mix2:0.5,0.000116904241559,1882.78068219
0.335281131207,mix2:0.5,0.000115948071465,1882.91766849
0.333907496408,mix2:0.5,0.000114995811811,1883.05465479
0.332534206951,mix2:0.5,0.000114047551092,1883.1916411
0.331161385756,mix2:0.5,0.000113103375775,1883.3286274
0.32978915458,mix2:0.5,0.000112163370291,1883.4656137
0.328417633993,mix2:0.5,0.000111227617023,1883.6026
0.327046943369,mix2:0.5,0.0001102961963,1883.7395863
0.325677200868,mix2:0.5,0.000109369186391,1883.8765726
0.324308523423,mix2:0.5,0.000108446663501,1884.0135589
0.322941026723,mix2:0.5,0.000107528701761,1884.15054521
0.321574825207,mix2:0.5,0.000106615373231,1884.28753151
0.320210032044,mix2:0.5,0.000105706747899,1884.42451781
0.318846759125,mix2:0.5,0.000104802893674,1884.56150411
0.317485117054,mix2:0.5,0.000103903876395,1884.69849041
0.316125215129,mix2:0.5,0.000103009759827,1884.83547671
0.31476716134,mix2:0.5,0.000102120605668,1884.97246301
0.313411062357,mix2:0.5,0.000101236473551,1885.10944932
0.312057023518,mix2:0.5,0.000100357421052,1885.24643562
0.310705148823,mix2:0.5,9.94835036944e-05,1885.38342192
0.309355540927,mix2:0.5,9.86147749584e-05,1885.52040822
0.308008301128,mix2:0.5,9.77512862898e-05,1885.65739452
0.306663529367,mix2:0.5,9.68930871095e-05,1885.79438082
0.305321324214,mix2:0.5,9.60402248247e-05,1885.93136712
0.303981782867,mix2:0.5,9.51927448422e-05,1886.06835342
0.302645001146,mix2:0.5,9.4350690579e-05,1886.20533973
0.301311073487,mix2:0.5,9.35141034795e-05,1886.34232603
0.299980092939,mix2:0.5,9.26830230278e-05,1886.47931233
0.298652151156,mix2:0.5,9.1857486765e-05,1886.61629863
0.297327338401,mix2:0.5,9.10375303062e-05,1886.75328493
0.296005743537,mix2:0.5,9.02231873575e-05,1886.89027123
0.294687454027,mix2:0.5,8.94144897347e-05,1887.02725753
0.293372555931,mix2:0.5,8.86114673825e-05,1887.16424384
0.292061133907,mix2:0.5,8.78141483953e-05,1887.30123014
0.290753271206,mix2:0.5,8.70225590366e-05,1887.43821644
0.289449049678,mix2:0.5,8.62367237618e-05,1887.57520274
0.288148549762,mix2:0.5,8.54566652396e-05,1887.71218904
0.286851850498,mix2:0.5,8.46824043749e-05,1887.84917534
0.285559029519,mix2:0.5,8.39139603325e-05,1887.98616164
0.284270163056,mix2:0.5,8.31513505605e-05,1888.12314795
0.282985325938,mix2:0.5,8.23945908153e-05,1888.26013425
0.281704591598,mix2:0.5,8.16436951865e-05,1888.39712055
0.280428032069,mix2:0.5,8.0898676122e-05,1888.53410685
0.279155717993,mix2:0.5,8.01595444542e-05,1888.67109315
0.277887718621,mix2:0.5,7.94263094265e-05,1888.80807945
0.276624101819,mix2:0.5,7.86989787196e-05,1888.94506575
0.275364934068,mix2:0.5,7.79775584787e-05,1889.08205205
0.274110280472,mix2:0.5,7.72620533412e-05,1889.21903836
0.272860204764,mix2:0.5,7.65524664639e-05,1889.35602466
0.271614769305,mix2:0.5,7.58487995509e-05,1889.49301096
0.270374035097,mix2:0.5,7.51510528824e-05,1889.62999726
0.269138061783,mix2:0.5,7.4459225342e-05,1889.76698356
0.267906907656,mix2:0.5,7.37733144464e-05,1889.90396986
0.266680629665,mix2:0.5,7.30933163727e-05,1890.04095616
0.265459283421,mix2:0.5,7.2419225989e-05,1890.17794247
0.264242923206,mix2:0.5,7.17510368813e-05,1890.31492877
0.263031601977,mix2:0.5,7.10887413838e-05,1890.45191507
0.261825371378,mix2:0.5,7.04323306072e-05,1890.58890137
0.260624281743,mix2:0.5,6.9781794468e-05,1890.72588767
0.259428382108,mix2:0.5,6.91371217179e-05,1890.86287397
0.258237720219,mix2:0.5,6.84982999716e-05,1890.99986027
0.257052342538,mix2:0.5,6.78653157368e-05,1891.13684658
0.255872294256,mix2:0.5,6.72381544426e-05,1891.27383288
0.254697619298,mix2:0.5,6.66168004681e-05,1891.41081918
0.253528360335,mix2:0.5,6.60012371715e-05,1891.54780548
0.252364558795,mix2:0.5,6.53914469179e-05,1891.68479178
0.251206254868,mix2:0.5,6.47874111084e-05,1891.82177808
0.250053487521,mix2:0.5,6.41891102076e-05,1891.95876438
0.248906294505,mix2:0.5,6.35965237722e-05,1892.09575068
0.247764712367,mix2:0.5,6.3009630478e-05,1892.23273699
0.24662877646,mix2:0.5,6.24284081481e-05,1892.36972329
0.245498520954,mix2:0.5,6.18528337801e-05,1892.50670959
0.244373978847,mix2:0.5,6.12828835731e-05,1892.64369589
0.243255181977,mix2:0.5,6.07185329539e-05,1892.78068219
0.242142161031,mix2:0.5,6.01597566047e-05,1892.91766849
0.241034945558,mix2:0.5,5.96065284886e-05,1893.05465479
0.23993356398,mix2:0.5,5.90588218753e-05,1893.1916411
0.238838043604,mix2:0.5,5.85166093674e-05,1893.3286274
0.237748410634,mix2:0.5,5.79798629252e-05,1893.4656137
0.236664690182,mix2:0.5,5.7448553892e-05,1893.6026
0.23558690628,mix2:0.5,5.69226530181e-05,1893.7395863
0.234515081895,mix2:0.5,5.64021304861e-05,1893.8765726
0.233449238934,mix2:0.5,5.5886955934e-05,1894.0135589
0.232389398267,mix2:0.5,5.53770984789e-05,1894.15054521
0.231335579728,mix2:0.5,5.48725267406e-05,1894.28753151
0.230287802137,mix2:0.5,5.43732088639e-05,1894.42451781
0.229246083304,mix2:0.5,5.38791125413e-05,1894.56150411
0.228210440051,mix2:0.5,5.33902050352e-05,1894.69849041
0.227180888214,mix2:0.5,5.29064531992e-05,1894.83547671
0.226157442664,mix2:0.5,5.24278234998e-05,1894.97246301
0.225140117318,mix2:0.5,5.19542820368e-05,1895.10944932
0.224128925147,mix2:0.5,5.14857945642e-05,1895.24643562
0.223123878194,mix2:0.5,5.10223265103e-05,1895.38342192
0.222124987586,mix2:0.5,5.05638429967e-05,1895.52040822
0.221132263543,mix2:0.5,5.01103088586e-05,1895.65739452
0.220145715397,mix2:0.5,4.9661688663e-05,1895.79438082
0.219165351597,mix2:0.5,4.92179467274e-05,1895.93136712
0.218191179731,mix2:0.5,4.87790471377e-05,1896.06835342
0.217223206531,mix2:0.5,4.83449537661e-05,1896.20533973
0.216261437888,mix2:0.5,4.79156302885e-05,1896.34232603
0.215305878868,mix2:0.5,4.74910402006e-05,1896.47931233
0.214356533722,mix2:0.5,4.70711468355e-05,1896.61629863
0.213413405896,mix2:0.5,4.66559133789e-05,1896.75328493
0.212476498051,mix2:0.5,4.62453028849e-05,1896.89027123
0.211545812068,mix2:0.5,4.58392782919e-05,1897.02725753
0.210621349067,mix2:0.5,4.54378024368e-05,1897.16424384
0.209703109414,mix2:0.5,4.50408380698e-05,1897.30123014
0.208791092738,mix2:0.5,4.46483478685e-05,1897.43821644
0.207885297942,mix2:0.5,4.42602944517e-05,1897.57520274
0.206985723214,mix2:0.5,4.38766403927e-05,1897.71218904
0.20609236604,mix2:0.5,4.34973482322e-05,1897.84917534
0.20520522322,mix2:0.5,4.31223804913e-05,1897.98616164
0.204324290875,mix2:0.5,4.27516996833e-05,1898.12314795
0.203449564462,mix2:0.5,4.23852683259e-05,1898.26013425
0.202581038785,mix2:0.5,4.20230489527e-05,1898.39712055
0.201718708009,mix2:0.5,4.16650041243e-05,1898.53410685
0.20086256567,mix2:0.5,4.13110964394e-05,1898.67109315
0.200012604688,mix2:0.5,4.09612885449e-05,1898.80807945
0.199168817377,mix2:0.5,4.06155431464e-05,1898.94506575
0.198331195461,mix2:0.5,4.0273823018e-05,1899.08205205
0.19749973008,mix2:0.5,3.99360910118e-05,1899.21903836
0.196674411807,mix2:0.5,3.96023100671e-05,1899.35602466
0.195855230655,mix2:0.5,3.92724432191e-05,1899.49301096
0.195042176091,mix2:0.5,3.89464536078e-05,1899.62999726
0.194235237047,mix2:0.5,3.86243044861e-05,1899.76698356
0.19343440193,mix2:0.5,3.83059592275e-05,1899.90396986
0.192639658634,mix2:0.5,3.79913813346e-05,1900.04095616
0.191850994552,mix2:0.5,3.76805344453e-05,1900.17794247
0.191068396585,mix2:0.5,3.7373382341e-05,1900.31492877
0.190291851153,mix2:0.5,3.70698889527e-05,1900.45191507
0.189521344206,mix2:0.5,3.67700183681e-05,1900.58890137
0.188756861237,mix2:0.5,3.64737348373e-05,1900.72588767
0.187998387287,mix2:0.5,3.61810027795e-05,1900.86287397
0.18724590696,mix2:0.5,3.58917867881e-05,1900.99986027
0.186499404433,mix2:0.5,3.56060516367e-05,1901.13684658
0.185758863463,mix2:0.5,3.53237622841e-05,1901.27383288
0.185024267398,mix2:0.5,3.50448838799e-05,1901.41081918
0.184295599191,mix2:0.5,3.47693817684e-05,1901.54780548
0.183572841402,mix2:0.5,3.4497221494e-05,1901.68479178
0.182855976215,mix2:0.5,3.42283688049e-05,1901.82177808
0.182144985444,mix2:0.5,3.39627896578e-05,1901.95876438
0.181439850542,mix2:0.5,3.37004502218e-05,1902.09575068
0.180740552612,mix2:0.5,3.34413168815e-05,1902.23273699
0.180047072415,mix2:0.5,3.31853562414e-05,1902.36972329
0.179359390377,mix2:0.5,3.29325351284e-05,1902.50670959
0.178677486605,mix2:0.5,3.26828205955e-05,1902.64369589
0.178001340885,mix2:0.5,3.24361799247e-05,1902.78068219
0.177330932702,mix2:0.5,3.21925806294e-05,1902.91766849
0.176666241238,mix2:0.5,3.19519904575e-05,1903.05465479
0.176007245389,mix2:0.5,3.17143773933e-05,1903.1916411
0.175353923768,mix2:0.5,3.14797096601e-05,1903.3286274
0.174706254714,mix2:0.5,3.12479557222e-05,1903.4656137
0.174064216303,mix2:0.5,3.1019084287e-05,1903.6026
0.173427786352,mix2:0.5,3.07930643061e-05,1903.7395863
0.172796942427,mix2:0.5,3.05698649781e-05,1903.8765726
0.172171661855,mix2:0.5,3.03494557488e-05,1904.0135589
0.171551921727,mix2:0.5,3.01318063136e-05,1904.15054521
0.170937698905,mix2:0.5,2.99168866179e-05,1904.28753151
0.170328970033,mix2:0.5,2.97046668588e-05,1904.42451781
0.169725711543,mix2:0.5,2.94951174855e-05,1904.56150411
0.169127899659,mix2:0.5,2.92882092007e-05,1904.69849041
0.168535510406,mix2:0.5,2.90839129608e-05,1904.83547671
0.167948519619,mix2:0.5,2.88821999765e-05,1904.97246301
0.167366902944,mix2:0.5,2.86830417136e-05,1905.10944932
0.166790635852,mix2:0.5,2.84864098933e-05,1905.24643562
0.166219693637,mix2:0.5,2.82922764919e-05,1905.38342192
0.165654051428,mix2:0.5,2.81006137418e-05,1905.52040822
0.165093684195,mix2:0.5,2.79113941309e-05,1905.65739452
0.164538566751,mix2:0.5,2.77245904027e-05,1905.79438082
0.163988673763,mix2:0.5,2.75401755562e-05,1905.93136712
0.163443979753,mix2:0.5,2.73581228459e-05,1906.06835342
0.162904459108,mix2:0.5,2.71784057809e-05,1906.20533973
0.16237008608,mix2:0.5,2.7000998125e-05,1906.34232603
0.161840834798,mix2:0.5,2.68258738961e-05,1906.47931233
0.16131667927,mix2:0.5,2.66530073655e-05,1906.61629863
0.160797593385,mix2:0.5,2.64823730572e-05,1906.75328493
0.160283550926,mix2:0.5,2.63139457474e-05,1906.89027123
0.159774525566,mix2:0.5,2.61477004638e-05,1907.02725753
0.159270490879,mix2:0.5,2.59836124841e-05,1907.16424384
0.158771420344,mix2:0.5,2.5821657336e-05,1907.30123014
0.158277287346,mix2:0.5,2.56618107954e-05,1907.43821644
0.157788065185,mix2:0.5,2.55040488858e-05,1907.57520274
0.157303727076,mix2:0.5,2.53483478772e-05,1907.71218904
0.15682424616,mix2:0.5,2.51946842845e-05,1907.84917534
0.156349595498,mix2:0.5,2.5043034867e-05,1907.98616164
0.155879748086,mix2:0.5,2.48933766265e-05,1908.12314795
0.155414676851,mix2:0.5,2.47456868062e-05,1908.26013425
0.154954354659,mix2:0.5,2.45999428892e-05,1908.39712055
0.154498754318,mix2:0.5,2.44561225976e-05,1908.53410685
0.154047848579,mix2:0.5,2.43142038903e-05,1908.67109315
0.153601610145,mix2:0.5,2.41741649621e-05,1908.80807945
0.153160011669,mix2:0.5,2.40359842417e-05,1908.94506575
0.15272302576,mix2:0.5,2.38996403905e-05,1909.08205205
0.152290624987,mix2:0.5,2.37651123007e-05,1909.21903836
0.15186278188,mix2:0.5,2.36323790938e-05,1909.35602466
0.151439468936,mix2:0.5,2.35014201187e-05,1909.49301096
0.151020658618,mix2:0.5,2.33722149504e-05,1909.62999726
0.150606323362,mix2:0.5,2.32447433878e-05,1909.76698356
0.150196435578,mix2:0.5,2.31189854522e-05,1909.90396986
0.149790967652,mix2:0.5,2.29949213851e-05,1910.04095616
0.14938989195,mix2:0.5,2.28725316471e-05,1910.17794247
0.148993180819,mix2:0.5,2.27517969151e-05,1910.31492877
0.148600806592,mix2:0.5,2.26326980811e-05,1910.45191507
0.148212741589,mix2:0.5,2.251521625e-05,1910.58890137
0.147828958118,mix2:0.5,2.23993327379e-05,1910.72588767
0.147449428479,mix2:0.5,2.22850290695e-05,1910.86287397
0.147074124968,mix2:0.5,2.21722869771e-05,1910.99986027
0.146703019872,mix2:0.5,2.20610883978e-05,1911.13684658
0.146336085481,mix2:0.5,2.19514154717e-05,1911.27383288
0.145973294082,mix2:0.5,2.184325054e-05,1911.41081918
0.145614617964,mix2:0.5,2.1736576143e-05,1911.54780548
0.145260029419,mix2:0.5,2.16313750177e-05,1911.68479178
0.144909500746,mix2:0.5,2.15276300961e-05,1911.82177808
0.144563004249,mix2:0.5,2.14253245028e-05,1911.95876438
0.144220512242,mix2:0.5,2.1324441553e-05,1912.09575068
0.143881997049,mix2:0.5,2.12249647507e-05,1912.23273699
0.143547431003,mix2:0.5,2.11268777859e-05,1912.36972329
0.143216786454,mix2:0.5,2.1030164533e-05,1912.50670959
0.142890035762,mix2:0.5,2.09348090487e-05,1912.64369589
0.142567151307,mix2:0.5,2.08407955694e-05,1912.78068219
0.142248105482,mix2:0.5,2.07481085093e-05,1912.91766849
0.141932870699,mix2:0.5,2.06567324583e-05,1913.05465479
0.141621419391,mix2:0.5,2.05666521798e-05,1913.1916411
0.141313724009,mix2:0.5,2.04778526083e-05,1913.3286274
0.141009757026,mix2:0.5,2.03903188475e-05,1913.4656137
0.140709490936,mix2:0.5,2.03040361679e-05,1913.6026
0.140412898259,mix2:0.5,2.02189900049e-05,1913.7395863
0.140119951535,mix2:0.5,2.0135165956e-05,1913.8765726
0.139830623331,mix2:0.5,2.00525497795e-05,1914.0135589
0.139544886239,mix2:0.5,1.99711273915e-05,1914.15054521
0.139262712878,mix2:0.5,1.98908848641e-05,1914.28753151
0.138984075892,mix2:0.5,1.9811808423e-05,1914.42451781
0.138708947954,mix2:0.5,1.97338844456e-05,1914.56150411
0.138437301764,mix2:0.5,1.96570994585e-05,1914.69849041
0.138169110052,mix2:0.5,1.95814401356e-05,1914.83547671
0.137904345576,mix2:0.5,1.95068932954e-05,1914.97246301
0.137642981124,mix2:0.5,1.94334458993e-05,1915.10944932
0.137384989513,mix2:0.5,1.93610850495e-05,1915.24643562
0.137130343592,mix2:0.5,1.92897979862e-05,1915.38342192
0.136879016241,mix2:0.5,1.9219572086e-05,1915.52040822
0.136630980369,mix2:0.5,1.91503948594e-05,1915.65739452
0.136386208919,mix2:0.5,1.90822539489e-05,1915.79438082
0.136144674863,mix2:0.5,1.90151371266e-05,1915.93136712
0.135906351208,mix2:0.5,1.89490322922e-05,1916.06835342
0.13567121099,mix2:0.5,1.88839274707e-05,1916.20533973
0.135439227281,mix2:0.5,1.88198108103e-05,1916.34232603
0.135210373183,mix2:0.5,1.87566705807e-05,1916.47931233
0.13498462183,mix2:0.5,1.86944951701e-05,1916.61629863
0.134761946392,mix2:0.5,1.86332730839e-05,1916.75328493
0.134542320068,mix2:0.5,1.85729929423e-05,1916.89027123
0.134325716095,mix2:0.5,1.85136434782e-05,1917.02725753
0.134112107737,mix2:0.5,1.84552135349e-05,1917.16424384
0.133901468296,mix2:0.5,1.83976920645e-05,1917.30123014
0.133693771106,mix2:0.5,1.83410681256e-05,1917.43821644
0.133488989532,mix2:0.5,1.82853308812e-05,1917.57520274
0.133287096975,mix2:0.5,1.82304695968e-05,1917.71218904
0.133088066867,mix2:0.5,1.81764736383e-05,1917.84917534
0.132891872674,mix2:0.5,1.81233324701e-05,1917.98616164
0.132698487896,mix2:0.5,1.80710356529e-05,1918.12314795
0.132507886064,mix2:0.5,1.80195728422e-05,1918.26013425
0.132320040744,mix2:0.5,1.79689337859e-05,1918.39712055
0.132134925533,mix2:0.5,1.79191083225e-05,1918.53410685
0.131952514063,mix2:0.5,1.78700863792e-05,1918.67109315
0.131772779996,mix2:0.5,1.78218579701e-05,1918.80807945
0.13159569703,mix2:0.5,1.77744131944e-05,1918.94506575
0.131421238893,mix2:0.5,1.77277422341e-05,1919.08205205
0.131249379346,mix2:0.5,1.76818353529e-05,1919.21903836
0.131080092183,mix2:0.5,1.76366828936e-05,1919.35602466
0.13091335123,mix2:0.5,1.75922752769e-05,1919.49301096
0.130749130346,mix2:0.5,1.75486029995e-05,1919.62999726
0.130587403421,mix2:0.5,1.75056566321e-05,1919.76698356
0.130428144377,mix2:0.5,1.74634268181e-05,1919.90396986
0.13027132717,mix2:0.5,1.74219042717e-05,1920.04095616
0.130116925785,mix2:0.5,1.73810797761e-05,1920.17794247
0.129964914241,mix2:0.5,1.73409441821e-05,1920.31492877
0.129815266588,mix2:0.5,1.73014884066e-05,1920.45191507
0.129667956908,mix2:0.5,1.72627034306e-05,1920.58890137
0.129522959314,mix2:0.5,1.7224580298e-05,1920.72588767
0.129380247951,mix2:0.5,1.71871101139e-05,1920.86287397
0.129239796997,mix2:0.5,1.71502840433e-05,1920.99986027
0.129101580659,mix2:0.5,1.71140933095e-05,1921.13684658
0.128965573177,mix2:0.5,1.70785291928e-05,1921.27383288
0.128831748822,mix2:0.5,1.70435830289e-05,1921.41081918
0.128700081898,mix2:0.5,1.70092462076e-05,1921.54780548
0.128570546739,mix2:0.5,1.69755101718e-05,1921.68479178
0.128443117711,mix2:0.5,1.69423664158e-05,1921.82177808
0.128317769213,mix2:0.5,1.69098064842e-05,1921.95876438
0.128194475674,mix2:0.5,1.68778219707e-05,1922.09575068
0.128073211555,mix2:0.5,1.68464045169e-05,1922.23273699
0.12795395135,mix2:0.5,1.68155458113e-05,1922.36972329
0.127836669586,mix2:0.5,1.67852375878e-05,1922.50670959
0.12772134082,mix2:0.5,1.67554716252e-05,1922.64369589
0.127607939642,mix2:0.5,1.67262397457e-05,1922.78068219
0.127496440675,mix2:0.5,1.66975338141e-05,1922.91766849
0.127386818576,mix2:0.5,1.66693457368e-05,1923.05465479
